Speed;q;p
1147;94.16;1230700
1148;94.16;1230826
1151;94.11;1231746
1147;94.15;1230541
1148;94.15;1230697
1151;94.08;1231520
1148;94.12;1230693
1146;94.20;1230345
1151;94.10;1231861
1151;94.10;1231894
1148;94.20;1231169
1148;94.16;1231043
1151;94.09;1231832
1147;94.16;1230308
1146;94.21;1230584
1151;94.11;1231929
1148;94.12;1230475
1145;94.20;1229909
1150;94.14;1231773
1151;94.10;1231848
1146;94.17;1230123
1146;94.22;1230372
1152;94.11;1232130
1148;94.13;1230767
1144;94.25;1229804
1148;94.19;1231414
1152;94.10;1232304
1145;94.20;1230080
1145;94.20;1229949
1151;94.12;1231968
1148;94.13;1230938
1144;94.23;1229752
1148;94.18;1231217
1149;94.16;1231567
1146;94.16;1230085
1146;94.20;1230343
1150;94.14;1231641
1146;94.18;1230330
1143;94.24;1229546
1150;94.12;1231449
1150;94.11;1231343
1142;94.24;1228921
1144;94.23;1229593
1149;94.11;1231179
1146;94.06;1229458
1142;93.99;1227136
1145;93.86;1227512
1147;93.70;1226811
1147;93.68;1226940
1151;93.48;1226965
1147;93.44;1225136
1142;93.55;1223641
1145;93.52;1224904
1151;93.37;1226097
1145;93.42;1223890
1142;93.53;1223466
1148;93.44;1225661
1150;93.32;1225199
1143;93.42;1223006
1145;93.42;1224194
1151;93.34;1225995
1147;93.38;1224482
1142;92.30;1214081
1149;91.17;1208405
1148;90.36;1202106
1143;89.89;1196561
1148;89.11;1192043
1148;88.56;1187579
1144;88.18;1182750
1147;87.76;1180391
1150;87.30;1177717
1146;87.08;1174804
1143;86.72;1170750
1148;86.47;1170440
1149;86.26;1168988
1142;86.24;1166565
1144;86.13;1166409
1151;85.93;1166880
1145;85.94;1165122
1144;86.00;1165043
1150;85.86;1166142
1149;85.82;1165275
1143;85.92;1164054
1146;85.89;1165083
1150;85.97;1167069
1142;86.29;1166838
1145;86.36;1168284
1152;86.28;1170236
1152;86.36;1170641
1143;86.56;1169514
1145;86.50;1169574
1152;86.24;1169773
1149;86.26;1169092
1145;86.33;1168172
1150;86.23;1169039
1149;86.25;1169038
1146;86.32;1168384
1150;86.23;1168964
1150;86.14;1168312
1145;86.32;1168267
1149;86.20;1168491
1153;86.08;1168848
1148;86.12;1167557
1146;86.14;1166924
1154;85.85;1167378
1150;85.82;1165706
1146;85.91;1164950
1151;85.84;1166075
1154;85.68;1165980
1148;85.80;1164806
1146;85.84;1164623
1153;85.73;1166129
1153;85.66;1165400
1145;85.81;1164095
1151;85.71;1165038
1155;85.62;1165591
1149;85.66;1163977
1150;85.70;1164643
1155;85.66;1165993
1153;85.76;1166307
1150;85.72;1164803
1153;85.69;1165651
1155;85.61;1165669
1151;85.65;1164597
1149;85.72;1164691
1155;85.64;1165886
1157;85.56;1165783
1151;85.66;1164584
1153;85.59;1164921
1155;85.27;1162733
1151;84.99;1159166
1155;84.72;1158328
1157;84.58;1157640
1153;84.60;1156647
1154;84.56;1156633
1159;84.34;1156429
1154;84.38;1155269
1149;84.37;1153511
1155;84.21;1154011
1160;84.28;1156241
1157;84.42;1156325
1153;84.62;1156787
1158;84.60;1158278
1160;84.60;1159013
1154;84.75;1158243
1157;84.79;1159370
1163;84.70;1160505
1158;84.70;1159043
1155;84.80;1159022
1161;84.68;1159911
1161;84.70;1159986
1155;84.82;1159103
1159;84.78;1160182
1165;84.64;1160877
1161;84.68;1159718
1157;84.72;1158766
1162;84.60;1159532
1165;84.47;1159306
1161;84.47;1157952
1161;84.38;1157360
1165;84.24;1157507
1163;84.26;1157074
1160;84.35;1156907
1166;84.23;1157821
1168;84.12;1157491
1162;84.12;1155376
1162;84.22;1156307
1166;84.18;1157150
1165;84.15;1156711
1160;84.23;1155820
1164;84.13;1156194
1168;84.06;1156922
1163;84.20;1156467
1167;84.15;1157178
1172;83.99;1157605
1169;84.06;1157042
1167;84.10;1156753
1169;84.02;1156892
1171;84.00;1157321
1169;84.05;1157062
1168;84.03;1156532
1172;83.94;1157070
1172;83.84;1156252
1169;83.52;1152564
1171;79.37;1118172
1174;73.94;1072527
1170;68.68;1031468
1169;65.74;1015568
1173;62.38;998676
1175;60.59;989731
1170;59.71;983831
1172;59.28;982266
1176;59.72;985685
1173;60.65;989311
1170;61.96;995472
1175;63.72;1005979
1177;65.22;1014393
1172;66.84;1021902
1171;68.49;1030577
1177;69.50;1036806
1175;70.48;1043278
1171;71.22;1048928
1174;71.94;1055511
1178;72.48;1060816
1175;72.97;1064550
1172;73.40;1067549
1177;73.68;1070892
1178;74.37;1077006
1173;74.98;1081218
1176;75.46;1085963
1181;75.70;1088951
1177;76.20;1092559
1173;76.56;1094647
1176;76.72;1096761
1183;76.70;1098078
1179;76.86;1098595
1175;77.01;1098894
1179;76.97;1099551
1182;77.00;1100361
1179;77.08;1100407
1177;77.23;1101285
1181;77.28;1102698
1184;77.26;1103205
1180;77.36;1103012
1179;77.47;1103719
1183;77.44;1104490
1182;77.46;1104414
1180;77.54;1104656
1182;77.52;1104984
1184;77.49;1105206
1182;77.50;1104731
1181;77.54;1104764
1184;77.52;1105419
1185;77.50;1105516
1183;77.52;1105104
1182;77.61;1105792
1187;77.68;1107445
1187;77.72;1107712
1182;77.84;1107742
1184;77.89;1108478
1188;77.75;1108402
1186;77.78;1108177
1183;77.90;1108394
1186;77.91;1109326
1189;77.88;1109661
1186;77.90;1109178
1185;77.92;1109178
1189;77.89;1109680
1187;77.93;1109696
1186;78.00;1109996
1190;78.08;1111676
1192;78.20;1113243
1187;78.50;1114567
1186;78.70;1116052
1191;78.71;1117495
1192;78.73;1117820
1188;78.88;1118013
1188;78.96;1118861
1194;78.86;1119450
1194;78.84;1119219
1189;78.96;1119144
1190;78.98;1119408
1195;78.88;1119918
1194;78.84;1119255
1189;78.95;1118947
1191;78.93;1119410
1197;78.82;1119924
1194;78.83;1119114
1190;78.93;1118941
1195;78.88;1119840
1198;78.76;1119529
1194;78.65;1117557
1192;75.04;1085541
1194;69.36;1038541
1194;44.37;929289
1192;31.73;860857
1188;23.52;817381
1189;14.37;773322
1177;9.01;742107
1178;2.14;708799
1197;0.00;707414
1185;0.00;701803
1188;0.00;703318
1185;0.00;701626
1187;0.00;702917
1183;0.00;700751
1186;0.00;702437
1181;0.00;699868
1182;0.00;700618
1183;0.00;700777
1179;0.00;699182
1179;0.00;698937
1180;0.00;699343
1179;0.00;699140
1175;0.00;697279
1174;0.00;696522
1177;0.00;697950
1175;0.00;697277
1172;0.00;695682
1171;0.00;695493
1172;0.00;695794
1171;0.00;695058
1169;0.00;694142
1170;0.00;694807
1168;0.00;693778
1165;0.00;692406
1166;0.00;692805
1166;0.00;692951
1163;0.00;691608
1162;0.00;691222
1164;0.00;692231
1162;0.00;691285
1158;0.00;689193
1160;0.00;690223
1161;0.00;690810
1156;0.00;688131
1154;0.00;687120
1159;0.26;690873
1159;0.72;693055
1152;1.32;692765
1152;2.21;697182
1157;5.92;718040
1158;11.88;748265
1163;16.93;775306
1161;21.10;795133
1149;24.56;807753
1154;29.58;834675
1153;34.77;862342
1150;38.48;881020
1150;41.82;896440
1153;45.42;912373
1147;48.52;921620
1153;51.50;937997
1148;53.60;946349
1149;56.44;961129
1153;58.90;974972
1148;61.65;988265
1150;63.90;1001268
1153;65.46;1010827
1151;66.79;1017785
1149;67.81;1023170
1151;68.66;1028298
1153;69.12;1031191
1148;69.78;1034148
1150;70.10;1036490
1154;70.38;1039395
1150;70.66;1041076
1149;70.87;1042625
1153;70.98;1044227
1154;71.18;1046041
1149;71.40;1046978
1150;71.54;1048291
1157;71.46;1048717
1153;71.58;1049164
1149;71.72;1049672
1154;71.67;1050087
1156;71.66;1050197
1152;71.68;1049855
1151;71.74;1050170
1154;71.68;1050145
1153;71.78;1050817
1153;71.93;1052063
1156;71.90;1052282
1153;72.02;1052849
1151;72.22;1054099
1155;72.16;1054188
1156;72.16;1054460
1152;72.26;1054660
1152;72.34;1055323
1157;72.28;1055536
1156;72.26;1055188
1151;72.42;1055664
1155;72.35;1055787
1158;72.30;1055856
1153;72.38;1055714
1153;72.40;1055861
1156;72.32;1055773
1156;72.33;1055802
1153;72.36;1055640
1155;72.36;1055923
1158;72.29;1055810
1155;72.34;1055700
1154;72.50;1056898
1158;72.46;1057209
1157;72.61;1058283
1153;72.75;1058789
1156;72.72;1059097
1160;72.66;1059171
1156;72.62;1058329
1152;72.70;1058281
1156;72.64;1058435
1159;72.66;1059080
1154;72.76;1059101
1156;72.78;1059509
1159;72.62;1058757
1156;72.54;1057592
1155;72.60;1057917
1159;72.58;1058358
1158;72.66;1058888
1155;72.68;1058592
1156;72.71;1059039
1158;72.64;1058753
1156;72.64;1058469
1155;72.70;1058719
1159;72.52;1057969
1157;72.66;1058784
1155;72.77;1059238
1157;72.68;1058915
1158;72.57;1058093
1154;72.64;1058139
1155;72.72;1058908
1158;72.58;1058304
1155;72.66;1058419
1153;72.70;1058442
1158;72.67;1058957
1158;72.67;1059052
1152;72.90;1059787
1153;72.96;1060555
1160;72.84;1060706
1156;72.92;1060715
1151;73.02;1060724
1155;73.02;1061356
1157;72.92;1060991
1152;73.04;1061038
1151;73.10;1061300
1157;73.02;1061713
1156;72.98;1061233
1151;73.10;1061261
1152;73.11;1061699
1156;73.00;1061461
1150;73.10;1061213
1150;73.18;1061891
1158;73.06;1062166
1152;73.02;1060941
1146;73.20;1061304
1153;73.12;1061892
1155;73.13;1062345
1150;73.36;1063251
1148;73.64;1065342
1152;73.81;1067433
1153;74.15;1070410
1149;75.02;1076850
1149;75.66;1082004
1153;76.16;1086881
1150;76.72;1090918
1148;77.26;1094881
1152;77.45;1097394
1148;77.73;1098749
1146;77.94;1100114
1152;77.91;1101252
1150;77.98;1101407
1145;78.18;1101817
1148;78.16;1102362
1149;78.18;1102775
1146;78.26;1102589
1150;78.62;1106511
1155;79.57;1115563
1152;80.74;1124470
1142;81.56;1128630
1143;81.87;1131417
1152;82.04;1135263
1148;82.38;1136873
1145;82.68;1138549
1149;82.86;1141022
1149;83.06;1142626
1145;83.26;1143066
1146;83.33;1144122
1149;83.36;1145169
1147;83.42;1145000
1144;83.47;1144687
1148;83.46;1145719
1147;83.46;1145363
1144;83.54;1145261
1146;83.44;1145017
1147;83.48;1145443
1144;83.44;1144447
1146;83.45;1145121
1149;83.39;1145374
1143;83.53;1144742
1143;83.58;1145213
1149;83.52;1146661
1147;83.44;1145200
1140;83.64;1144874
1146;83.56;1146003
1150;83.54;1146865
1144;83.62;1145790
1143;83.62;1145585
1148;83.55;1146313
1145;83.59;1145923
1142;83.64;1145501
1146;83.56;1145831
1148;83.55;1146448
1144;83.58;1145556
1146;83.56;1145870
1147;83.52;1146040
1144;83.66;1146001
1143;83.66;1145828
1148;83.54;1146417
1146;83.56;1145892
1142;83.67;1145495
1147;83.58;1146302
1148;83.53;1146211
1142;83.65;1145564
1143;83.66;1145929
1149;83.56;1146711
1143;83.62;1145584
1140;83.74;1145404
1146;83.58;1146063
1147;83.63;1146739
1141;83.74;1145739
1144;83.70;1146598
1149;83.59;1147237
1143;83.68;1145870
1140;83.74;1145667
1147;83.64;1146835
1146;83.58;1146063
1140;83.70;1145340
1144;83.66;1146014
1148;83.60;1146846
1143;83.70;1146120
1139;83.81;1145965
1145;83.78;1147563
1144;83.78;1147186
1140;83.85;1146387
1144;83.76;1146840
1145;83.76;1147402
1140;83.86;1146653
1142;83.90;1147340
1146;83.78;1147748
1142;83.82;1146834
1141;83.84;1146691
1144;83.70;1146447
1143;83.82;1147127
1139;83.93;1146877
1144;83.84;1147671
1146;83.75;1147499
1139;83.87;1146148
1141;83.89;1147018
1146;83.75;1147505
1141;83.80;1146237
1138;83.88;1146134
1145;83.80;1147564
1144;83.74;1146794
1138;83.86;1145763
1140;83.82;1146100
1146;83.76;1147507
1141;83.88;1146849
1138;84.00;1147096
1145;83.89;1148163
1142;83.92;1147584
1138;83.96;1146856
1142;83.82;1146743
1143;83.78;1146920
1138;83.88;1146150
1140;83.92;1147079
1144;83.80;1147299
1139;83.94;1146782
1137;84.02;1146767
1143;83.82;1147245
1144;83.80;1147186
1136;83.95;1145972
1140;83.89;1146669
1144;83.81;1147285
1138;83.90;1146087
1138;83.93;1146549
1143;83.82;1146974
1140;83.85;1146596
1138;83.86;1145775
1141;83.88;1147116
1143;83.86;1147343
1137;83.98;1146564
1140;83.88;1146561
1144;83.82;1147383
1139;84.00;1147266
1137;84.02;1146914
1143;83.93;1148015
1140;83.98;1147511
1136;84.05;1146739
1142;83.90;1147435
1143;83.82;1147092
1137;83.93;1146031
1137;83.95;1146375
1143;83.89;1147641
1138;83.96;1146676
1136;84.08;1146971
1142;84.02;1148497
1141;83.92;1147379
1134;84.06;1146164
1137;83.98;1146529
1144;83.90;1147966
1137;84.00;1146874
1137;84.02;1146750
1142;83.91;1147673
1139;83.97;1147177
1137;84.10;1147387
1141;84.10;1148643
1141;84.12;1148968
1137;84.16;1148027
1138;84.06;1147400
1141;84.00;1147989
1138;84.10;1147703
1137;84.24;1148741
1141;84.12;1148830
1138;84.26;1149011
1135;84.36;1148924
1140;84.14;1148718
1141;84.20;1149553
1135;84.25;1148232
1138;84.22;1148827
1142;84.15;1149499
1136;84.31;1148843
1136;84.37;1149501
1141;84.29;1150397
1139;84.29;1149718
1136;84.30;1148780
1139;84.20;1148953
1141;84.10;1148869
1135;84.18;1147587
1138;84.28;1149241
1142;84.18;1149766
1137;84.30;1149017
1135;84.36;1148948
1141;84.22;1149878
1141;84.24;1149897
1134;84.35;1148700
1139;84.30;1149722
1142;84.17;1149539
1136;84.27;1148491
1136;84.32;1148967
1142;84.23;1150042
1138;84.34;1149770
1136;84.40;1149562
1140;84.32;1150295
1140;84.26;1149740
1134;84.38;1148824
1138;84.42;1150488
1142;84.30;1150562
1134;84.44;1149426
1134;84.44;1149377
1141;84.34;1150870
1139;84.38;1150396
1133;84.50;1149423
1139;84.47;1150989
1142;84.33;1151023
1134;84.45;1149252
1136;84.44;1149885
1141;84.35;1150836
1135;84.43;1149630
1134;84.46;1149464
1140;84.36;1150558
1138;84.41;1150432
1134;84.48;1149729
1139;84.48;1151153
1139;84.38;1150464
1133;84.54;1149919
1137;84.44;1150280
1142;84.36;1151166
1134;84.52;1149888
1131;84.54;1149120
1137;84.46;1150525
1137;84.50;1150796
1133;84.57;1150134
1138;84.49;1151065
1140;84.44;1151137
1135;84.50;1150008
1135;84.52;1150399
1139;84.46;1151135
1137;84.50;1150683
1133;84.56;1150118
1139;84.43;1150946
1139;84.36;1150128
1132;84.50;1149028
1136;84.54;1150858
1140;84.40;1150781
1134;84.54;1150082
1136;84.50;1150277
1139;84.44;1150760
1135;84.54;1150459
1134;84.52;1149857
1137;84.42;1150202
1137;84.50;1150796
1133;84.57;1150025
1138;84.50;1150898
1139;84.42;1150676
1132;84.57;1149731
1135;84.55;1150491
1139;84.44;1150987
1132;84.55;1149710
1132;84.56;1149791
1139;84.39;1150473
1137;84.40;1150018
1130;84.56;1149117
1135;84.56;1150691
1140;84.44;1151069
1132;84.52;1149392
1133;84.58;1150013
1139;84.48;1151357
1135;84.54;1150442
1132;84.56;1149569
1137;84.46;1150406
1137;84.54;1151074
1132;84.58;1149919
1135;84.55;1150660
1139;84.49;1151341
1133;84.58;1150231
1133;84.60;1150343
1139;84.52;1151477
1135;84.55;1150404
1132;84.64;1150277
1138;84.53;1151443
1138;84.50;1151156
1132;84.61;1150173
1135;84.58;1150650
1139;84.46;1151149
1133;84.52;1149542
1133;84.62;1150474
1138;84.52;1151198
1135;84.56;1150513
1133;84.58;1150156
1139;84.46;1150901
1136;84.52;1150637
1132;84.64;1150229
1136;84.50;1150427
1139;84.46;1150984
1132;84.57;1149832
1133;84.60;1150256
1139;84.47;1151275
1135;84.51;1150124
1132;84.61;1149994
1138;84.49;1151093
1137;84.49;1150675
1132;84.58;1149756
1135;84.53;1150468
1139;84.45;1151009
1134;84.53;1149954
1133;84.60;1150188
1139;84.52;1151503
1136;84.46;1150160
1132;84.56;1149652
1138;84.48;1150793
1139;84.48;1151114
1132;84.58;1149851
1135;84.48;1149856
1140;84.44;1151170
1134;84.58;1150428
1134;84.56;1150260
1140;84.43;1151114
1135;84.51;1150347
1134;84.58;1150395
1140;84.48;1151412
1138;84.46;1150707
1132;84.55;1149685
1135;84.52;1150300
1140;84.43;1151046
1134;84.53;1150182
1135;84.56;1150457
1141;84.46;1151625
1136;84.44;1150079
1133;84.54;1149755
1140;84.44;1151188
1140;84.42;1150953
1132;84.54;1149531
1135;84.48;1149856
1141;84.42;1151419
1138;84.43;1150415
1136;84.50;1150392
1141;84.40;1151165
1139;84.40;1150533
1136;84.49;1150242
1140;84.41;1151074
1141;84.37;1150804
1135;84.49;1150162
1137;84.47;1150464
1141;84.38;1151028
1136;84.42;1149863
1135;84.50;1150180
1142;84.36;1151231
1140;84.38;1150622
1134;84.48;1149776
1139;84.36;1150404
1143;84.36;1151393
1137;84.41;1149958
1138;84.44;1150565
1144;84.32;1151592
1140;84.36;1150539
1136;84.47;1150034
1143;84.36;1151394
1144;84.29;1151385
1137;84.39;1149874
1139;84.46;1150960
1144;84.28;1151277
1140;84.32;1150268
1139;84.34;1150243
1144;84.28;1151264
1142;84.40;1151425
1140;84.38;1150784
1143;84.28;1151010
1143;84.26;1150797
1141;84.33;1150481
1142;84.30;1150643
1145;84.22;1150976
1141;84.33;1150713
1140;84.37;1150588
1147;84.26;1151875
1144;84.20;1150459
1140;84.36;1150411
1146;84.26;1151497
1147;84.22;1151542
1142;84.27;1150400
1143;84.32;1151173
1149;84.20;1151948
1144;84.22;1150804
1141;84.38;1151013
1147;84.25;1151793
1149;84.16;1151733
1143;84.20;1150064
1144;84.20;1150593
1150;84.12;1151710
1147;84.20;1151502
1144;84.20;1150458
1148;84.16;1151434
1148;84.13;1151231
1145;84.16;1150538
1148;84.10;1151005
1150;84.04;1151196
1146;84.08;1150073
1146;84.12;1150491
1152;84.00;1151301
1150;84.08;1151339
1146;84.14;1150529
1149;84.11;1151323
1151;84.10;1151992
1147;84.13;1150983
1147;84.10;1150802
1152;84.04;1151716
1150;84.02;1150944
1149;84.06;1150843
1152;84.00;1151405
1153;84.00;1151630
1150;84.02;1151003
1150;84.06;1151398
1152;84.02;1151512
1151;84.09;1151670
1151;84.08;1151756
1157;83.98;1152624
1152;84.06;1151924
1148;84.20;1151780
1155;84.14;1153392
1158;84.18;1154698
1151;84.46;1154818
1147;84.72;1155799
1155;84.80;1158793
1157;84.74;1159173
1149;84.90;1157907
1152;84.86;1158334
1157;84.86;1160221
1156;84.87;1159891
1153;84.91;1159070
1155;84.80;1158827
1156;84.62;1157903
1154;84.64;1157158
1156;84.54;1156996
1158;84.48;1157154
1157;84.51;1157046
1155;84.60;1157434
1157;84.62;1157950
1157;84.70;1158610
1154;84.82;1158865
1159;84.74;1159762
1161;84.72;1160167
1157;84.81;1159729
1157;84.80;1159488
1158;84.79;1159718
1158;84.78;1159809
1157;84.84;1159902
1158;84.76;1159531
1161;84.75;1160280
1158;84.79;1159934
1158;84.81;1160089
1164;84.72;1161163
1162;84.62;1159537
1155;84.78;1158719
1161;84.62;1159410
1162;84.64;1159964
1161;84.69;1159997
1163;84.66;1160271
1164;84.64;1160500
1164;84.62;1160243
1161;84.70;1159938
1163;84.65;1160085
1166;84.55;1160297
1162;84.67;1159930
1162;84.66;1159920
1166;84.56;1160480
1164;84.60;1160259
1162;84.63;1159834
1162;84.63;1159847
1166;84.58;1160511
1164;84.52;1159585
1160;84.64;1159326
1165;84.57;1160264
1166;84.53;1160047
1161;84.61;1159298
1164;84.60;1160052
1168;84.50;1160687
1165;84.56;1160115
1161;84.62;1159442
1166;84.54;1160400
1169;84.48;1160621
1164;84.52;1159356
1164;84.56;1159730
1168;84.48;1160382
1168;84.47;1160250
1164;84.52;1159582
1166;84.52;1160056
1170;84.44;1160661
1166;84.50;1159849
1164;84.55;1159661
1171;84.42;1160797
1169;84.43;1160245
1165;84.48;1159352
1168;84.44;1159915
1170;84.41;1160478
1168;84.41;1159864
1166;84.48;1159895
1171;84.42;1160879
1172;84.32;1160428
1166;84.42;1159144
1168;84.45;1160008
1175;84.30;1160917
1172;84.30;1159988
1166;84.40;1159074
1170;84.38;1160258
1175;84.27;1160752
1171;84.31;1159934
1169;84.36;1159588
1173;84.26;1160206
1174;84.25;1160320
1170;84.32;1159638
1171;84.30;1159712
1174;84.28;1160486
1170;84.34;1159909
1170;84.31;1159532
1177;84.17;1160594
1175;84.14;1159828
1170;84.26;1159178
1171;84.26;1159364
1176;84.21;1160573
1176;84.16;1160100
1172;84.20;1159221
1172;84.24;1159738
1177;84.17;1160637
1174;84.17;1159802
1172;84.23;1159438
1176;84.20;1160399
1177;84.18;1160655
1175;84.18;1159975
1175;84.16;1159987
1177;84.14;1160301
1176;84.16;1160127
1175;84.17;1159959
1177;84.11;1160177
1179;84.06;1160257
1175;84.14;1159846
1176;84.12;1159699
1180;84.04;1160456
1178;84.05;1160026
1175;84.08;1159199
1177;84.10;1159965
1181;84.02;1160473
1180;84.01;1160069
1176;84.04;1159288
1178;84.02;1159668
1181;83.98;1160264
1178;84.02;1159757
1178;84.04;1159728
1182;83.96;1160257
1182;83.95;1160253
1178;84.00;1159427
1179;84.02;1159850
1184;83.92;1160658
1182;83.91;1160002
1178;83.99;1159241
1181;83.98;1160095
1185;83.90;1160615
1182;83.91;1159800
1179;83.96;1159283
1182;83.94;1160302
1184;83.86;1160246
1181;83.92;1159747
1181;83.90;1159578
1183;83.88;1160088
1183;83.88;1159863
1182;83.90;1159685
1184;83.93;1160615
1187;84.12;1163433
1182;84.38;1163883
1180;84.64;1165541
1187;84.65;1167776
1187;84.70;1168326
1184;84.82;1168290
1182;84.89;1168323
1186;84.85;1169282
1188;84.86;1169973
1182;84.92;1168746
1183;84.77;1167502
1188;84.62;1167970
1187;84.56;1167083
1184;84.49;1165466
1186;84.46;1165787
1190;84.34;1166138
1188;84.36;1165705
1185;84.37;1164933
1186;84.32;1164845
1186;83.80;1160191
1183;83.40;1155910
1186;82.74;1150934
1190;82.36;1148849
1187;82.22;1146757
1183;82.14;1145056
1187;82.02;1145092
1190;81.94;1145316
1186;82.00;1144665
1185;82.19;1146053
1191;82.28;1148517
1190;82.48;1150027
1186;82.74;1150963
1187;82.83;1152009
1191;82.84;1153439
1191;82.82;1153110
1185;83.02;1153131
1188;83.04;1154167
1194;82.90;1154705
1189;82.97;1154035
1186;83.08;1153896
1190;83.06;1154879
1193;82.92;1154776
1189;83.02;1154348
1188;83.09;1154596
1193;82.96;1154959
1194;82.92;1155006
1189;83.00;1154070
1187;83.06;1154171
1193;82.96;1155147
1194;82.90;1154908
1188;83.03;1154270
1188;83.06;1154262
1195;82.93;1155371
1193;82.92;1154634
1186;83.02;1153531
1189;83.02;1154412
1195;82.93;1155249
1191;82.94;1154375
1187;83.04;1154026
1191;83.00;1154765
1195;82.90;1155165
1193;82.84;1153954
1188;82.71;1151415
1192;81.92;1145794
1196;81.20;1140519
1190;80.90;1136245
1188;79.83;1126474
1193;77.42;1106701
1194;73.70;1074209
1187;62.07;1000504
1185;44.71;926204
1191;30.82;854996
1189;23.46;817485
1180;14.47;770304
1172;9.43;742134
1174;3.64;714686
1192;0.78;708963
1179;0.00;698779
1182;0.00;700514
1178;0.00;698426
1181;0.00;699723
1174;0.00;696844
1179;0.00;699155
1173;0.00;696352
1174;0.00;696692
1172;0.00;695905
1172;0.00;695861
1170;0.00;694846
1168;0.00;693782
1169;0.00;694406
1167;0.00;693324
1164;0.00;691891
1164;0.00;691869
1164;0.00;692186
1162;0.00;690950
1158;0.00;689299
1161;0.00;690392
1161;0.00;690436
1155;0.00;687713
1154;0.00;687459
1157;0.00;688807
1154;0.00;687285
1149;0.00;685055
1151;0.00;685995
1153;0.00;686870
1147;0.00;684169
1146;0.00;683381
1149;0.00;684934
1146;0.00;683812
